text,created_at
I hope the #FreedomCaucus grows a pair and throws out the RINOS with the bath water for the next Congress Leadership #ElectionDay #Hexit,2016-11-08 14:12:06
"My cousin voted in NYC and said there's a ""Blue Lives Matter"" party on her ballot for Congress. TF?!",2016-11-08 14:12:09
Democrats temper Congress ambitions on brink of election https://t.co/Wg7Uqh7ndB via @Reuters,2016-11-08 14:12:11
@aClassicLiberal @JimPethokoukis @voxdotcom she'll be checked by GOP congress,2016-11-08 14:12:13
Congress WOULD NOT SIGN ANYTHING for Obama bc they didn't like him 🤔,2016-11-08 14:12:16
Democrats temper U.S. Congress ambitions on brink of election. https://t.co/optOfcMFpQ,2016-11-08 14:12:18
@paulengelhard yes this is what will really make trump voters vote HRC. No job and the promise of a welfare state congress won't allow,2016-11-08 14:12:20
Demand Congress Impeach Obama's FBI Director Comey https://t.co/bm1QpcLSSg,2016-11-08 14:12:27
Thanks Bayne! #lasen #ColonelsCrew #Election2016 https://t.co/FLYRwkQYRa,2016-11-08 14:12:30
"@HMiglino @StormyVNV @Coco_Wms @frenchreverie America really needs 2 pay closer attention 2 Congress, they r having a party @ our expense.",2016-11-08 14:12:33
@rylerhart but you probably dont even know what congress is😅,2016-11-08 14:12:36
Hello everyone make sure we've all looked into the props and people running for congress and other positions :),2016-11-08 14:12:39
"Begging for money to relay road - P. Ayyalusamy, president, Thoothukudi District Congress Lawyers Wing, who turned up to the ...",2016-11-08 14:12:35
BJP for casinos. Always have been. From day one. Hand in hand with Congress.,2016-11-08 14:12:42
"Lmao y'all really think laws are gonna instantly change with the election, so the congress and senate are gonna dissolve too right 😂😂🙄🙄😴😴",2016-11-08 14:12:49
"U.S. Congress Dist 13 candidate @CharlieCrist greets cyclists, 31st S, St. Pete during campaign stop. #tbtvotes… https://t.co/0EJqbkEhcy",2016-11-08 14:12:52
the democratic candidate for congress is an open lesbian with a wife and 4 kids that's so nice wah,2016-11-08 14:12:57
Demand Congress Impeach Obama's FBI Director Comey https://t.co/GnztcyrnAn,2016-11-08 14:12:59
Make sure you're not ONLY voting for president! Our president won't be able to do much with a Congress that doesn't want to cooperate :-),2016-11-08 14:13:06
"We live in Louisiana,where a former Ku Klux Klan leader is actually running for congress and on the ballot??🤔 https://t.co/YSWHQnd6Ve",2016-11-08 14:13:05
"#ElectionDay Get out and vote☑️ Whether it be for President, Governor, Congress, Mayor, Dog Catcher-exercise your right! Make a difference!",2016-11-08 14:13:10
"as your representative in Congress, I promise to serve with distinction and dignity",2016-11-08 14:13:11
Stir against arrest of Rahul - The minority wing of the Kanniyakumari East District Congress Committee (KEDCC) staged an agitation in ...,2016-11-08 14:13:16
Stir against arrest of Rahul - The minority wing of the Kanniyakumari East District Congress Committee (KEDCC) staged an agitation in ...,2016-11-08 14:13:18
"If you don't think the ONLY thing that matters is Trump's total unfitness for office, read through this. https://t.co/l2KAmUiI9a",2016-11-08 14:13:22
@VonSpacebee It's common to have one. Less common to be caught hiding the executive's business from Congress.,2016-11-08 14:13:22
An evening around Nehru Bhavan in Lucknow can give you more reliable version of Congress Inside story. @bainjal,2016-11-08 14:13:26
"Most importantly, you need to vote to get the current representatives in congress thrown out. They do nothing but slow down progress.",2016-11-08 14:13:27
Remember that time the Patriot Act sailed through Congress with massive bipartisan support? https://t.co/xE8GCfEb4h,2016-11-08 14:13:28
@fadedtimes They dont HAVE to. They can troll from congress forever due to gerrymandering and trolling is easier than governing,2016-11-08 14:13:34
Confused agreements: congress in association with oneself: mOgBo https://t.co/Bq6JWXqGxq,2016-11-08 14:13:35
"Definitely gonna wing it on this one. Just like congress always does. Except my default answer is ""no."" #MAGA… https://t.co/QELKeLGTQ7",2016-11-08 14:13:34
#TrumpPence16 #TrumpPenceLandslide #TrumpPenceVictory2016 https://t.co/OhTjbQqov8,2016-11-08 14:13:35
I pray that I get some reasonable people in congress to work with on ending slavery. #MyOnlyPoliticalPost Please no Fleming or Duke.,2016-11-08 14:13:35
"RT WithCongress ""RT shaikh_imran61: Congress slams Rajnath Singh for ‘maa ka doodh’ remark at UP rally.
#BesharamN… https://t.co/llWohFBIdR""",2016-11-08 14:13:40
The president has already been selected BUT you can still vote to get corporate pawns out of congress  #endthefed #nodapl  #legalizeit,2016-11-08 14:13:44
"Congress slams Rajnath Singh for ‘maa ka doodh’ remark at UP rally.
#BesharamNindaMama

https://t.co/ZAQMTF2jt4
@JaiveerShergill",2016-11-08 14:13:47
@MrRyanMorrison but what if i would rather focus on who is in office for congress,2016-11-08 14:13:52
@Swampwulf it all depends on the makeup of the senate and congress,2016-11-08 14:13:54
"@LaloDagach @Atheist_Iran Bill Maher: ""Atheists have no representation in Congress."" @POTUS: ""Big deal, it's not like you're persecuted....""",2016-11-08 14:14:01
"If you really care about your elected officials, make sure you are voting for Congress as well.",2016-11-08 14:14:01
A bunch of niggas did not almost die on a rickety Alabama bridge for me to just sit here and LET David Duke get a seat in Congress,2016-11-08 14:14:01
"Vote Today!

@GreggHarper for Congress
@Griffis2016 for Supreme Court
@ConnieCochranMS for Election Commissioner https://t.co/gZJXPtHpZp",2016-11-08 14:14:00
Guys my sister and I voted my mom for congress #shegot2votes,2016-11-08 14:14:00
Hillary Clinton herself doesn't even know what she gone do when she gets in. What if Congress is Republican she gone go thru what Obama did,2016-11-08 14:14:03
"@LifeZette Mylan CEO needs to apologize and be charged with lying to congress. I don't care who her father is
https://t.co/0aIQWCvwkf",2016-11-08 14:14:05
Fivethirtyeight predicts Hillary in the WH and a Republican Congress. Quite the recipe for unity and good governance https://t.co/H5LvJtq0iJ,2016-11-08 14:14:05
@Alsboringtweets Trump Bc he's not a true republican and will have a better chance of getting congress to work together than another insider,2016-11-08 14:14:10
@HouseGOP @SpeakerRyan and the congress has had Control for 6 years and have done NOTHING! https://t.co/GwMz77iwpi,2016-11-08 14:14:12
"@IAmSteveHarvey After you vote, join Sheryl Crow's to petition Congress, for a 6 month restrict for Pres. Election https://t.co/NnQgdpOY8j",2016-11-08 14:14:15
What Will Happen To Congress With The US Election? - The Market Mogul on @invstreams https://t.co/KmV5CAUeCE,2016-11-08 14:14:15
Today is the day Westside. Go out there and vote Austin St. Amant for North Carolina Congress #Stisforthestate… https://t.co/gXAo8kGvCx,2016-11-08 14:14:16
People of DC are also voting in support of action for voting rep in Congress &amp; statehood.  https://t.co/MvUlTpD1nQ,2016-11-08 14:14:22
"Should be illegal, &amp; also congress being allowed 2 block SC nominees' votes indefinitely. To attack voting is evil.  https://t.co/hwXvF9Wdmv",2016-11-08 14:14:23
"@Fifix_FR @noirgheos YES, but congress decides about army's budget, not POTUS. So it's just another blah punchline IMO.",2016-11-08 14:14:24
"Petition update - Governors, members of congress, speak up for computer science https://t.co/FKpfDNp5OJ via @Change",2016-11-08 14:14:27
@ErikaWCVB @CharlieBakerMA Typical Republican. He didn't get it his way so now he pouts. Citation: see Congress 2010-2016.,2016-11-08 14:14:28
"#Keynotes, #workshops, #special session at Biochem Congress 2016
for more details contact @ biochem@biochemconferen… https://t.co/24RSwuLkYh",2016-11-08 14:14:39
"Yaaasss queens! My candidates for President, Senate, Congress, and State Senate are women. #ImWithHer @NHDems… https://t.co/dgArpucJDu",2016-11-08 14:14:40
Bob Schieffer's perspective - a welcome voice this morning. https://t.co/70PMyew1rQ,2016-11-08 14:14:41
"He actually did and ty to do a lot, but it's not just him. Republic Congress would shut him don't in everything. Al… https://t.co/Lmp31LV5yS",2016-11-08 14:14:44
"Probably, but that might encourage him to open up to the Congress &amp; cause embolden whistle blowers. I'd encourage i… https://t.co/y17YmPZI9q",2016-11-08 14:14:45
https://t.co/Hte3jM3P9b,2016-11-08 14:14:46
No bias here https://t.co/Tr8uzFnh1a,2016-11-08 14:14:46
@CommieZombies if they elected democrats in the congress maybe things wouldn't be so bad.,2016-11-08 14:14:51
Fascinating investigation from @MacFarlaneNews. Another case of Congress not following its own laws https://t.co/ZiWpEYmOie,2016-11-08 14:14:51
The costs and benefits of being a single mother and running for Congress - The Guardian https://t.co/a84sSqlbmb,2016-11-08 14:14:54
@KeithSmith1965 I believe the place wanting to be a State votes on a referendum then it would be up to congress to admit them,2016-11-08 14:15:00
@WildlifeDisease Think Congress should allow for #energy #innovation? So do we! Tell Congress what you think: https://t.co/pz3Qot933l,2016-11-08 14:15:00
"#GGC16fHist2111 Proviso is really about how to end the war. Important b/c divided Congress on sectional lines, N vs S., instead of by party",2016-11-08 14:15:03
Please join us in congratulating  the following young artists. They will be representing Congress Middle School... https://t.co/QLPYqMFx32,2016-11-08 14:15:03
@Yoiii @Gunners_Forward As for the Congress/Bjp rule anit establishment Kejriwal turned out to be humongous clown. Didn't one good thing.,2016-11-08 14:15:05
Ever since my dad lost when he ran for congress in 2012 Election Day has been nothing but a reminder that people really are very stupid,2016-11-08 14:15:06
"#ElectionDay Obama was an amazing president, especially when you consider ball &amp; chain Do Nothing GOP Congress. https://t.co/QEFpydZ5Mv",2016-11-08 14:15:09
CNNMoney: Viewers guide: Who will control the Senate? https://t.co/FeBtrHI342 Via CNNPolitics #ElectionDay #news,2016-11-08 14:15:09
https://t.co/6bhviMFHPW ~ We can do this together ~ #DrainHerSwamp ~ Join https://t.co/oX3KXQIMK1,2016-11-08 14:15:11
I didn't pick Obama due to race - I picked him because he was the right man for the job Unfortunately Congress woul… https://t.co/N4iZKbYPe5,2016-11-08 14:15:11
.@LSavaroc @noirgheos Depends on the congress' repartition.,2016-11-08 14:15:13
@SarahHollenbeck @CityofTampa next Congress/Potus/Senate needs to abolish Day Light Savings Time. Keep the time one way or the other.,2016-11-08 14:15:15
It's honestly shitty that I don't care who's president. We're fucked either way. Just hoping Congress and Senate can keep us a float.,2016-11-08 14:15:18
Just in case y'all missed it https://t.co/O7Anlvadc9,2016-11-08 14:15:19
What type of shit is you on🙄 https://t.co/Kfl3lRLZ2y,2016-11-08 14:15:20
@Eshamaree there's more important things to vote for like state questions and congress seats.,2016-11-08 14:15:22
"@WalshFreedom and the @GOP congress voted every bill down that would have helped change that, even a little bit. screw their obstruction.",2016-11-08 14:15:22
MT @AmberForAmerica: There should be a law! Oh wait Congress makes law. Never Mind #TermLimits #COSProject #PJNET https://t.co/ilLbfzO7k3,2016-11-08 14:15:23
Hmmm https://t.co/DYCpeFKV9p,2016-11-08 14:15:24
"@csampers @BigHeadSports Prez doesn't rule over me. US is a republic, not a monarchy. Prez doesn't even make laws. Congress does.",2016-11-08 14:15:27
Only the congress and a few others can vote on how they feel,2016-11-08 14:15:29
Help to End #Cat Dissection in the US! Plz sign: https://t.co/mhvjsXWRgQ https://t.co/jqFNdA0d77,2016-11-08 14:15:35
Come on America! Your #Vote matters! If you are in line at closing the poll HAS to let you #vote! Get in that line!… https://t.co/dLKVPIOMe8,2016-11-08 14:15:37
"STERLING FOR CONGRESS 2016 ~ VOTE TODAY TILL 7pm

""If you have the choice of Sterling v. Clyburn.... Before you... https://t.co/jF9zXBQfL6",2016-11-08 14:15:37
Carole and @CharlieCrist campaign in St. Petersburg. U.S. Congress Dist. 13. @TB_Times #tbtvotes @PoliticsTBTimes… https://t.co/Pg6ZwABtqz,2016-11-08 14:15:38
"#GGC16fHist2111
Divided Congress on sectional line North vs South, instead of by party",2016-11-08 14:15:41
"@dineshgrao how can we forget 1984 riot 1975 emergency, 1969 Gujarat riot all in congress regime. So don't give lecture. @TVMohandasPai",2016-11-08 14:15:41
@htTweets We too. Votes for congress,2016-11-08 14:15:45
@michaelbd War Powers Act needs to be amended. Only Congress can declare war. The whole country would be involved. We're sleepwalking now.,2016-11-08 14:15:46
"While history (one way or another) is being made, review history. https://t.co/VwoYp7dTv1",2016-11-08 14:15:49
https://t.co/vTrMZx6MQe,2016-11-08 14:15:52
"Happy #Election2016 , America! What are two ways your Member of Congress can represent you? Here are two views... https://t.co/qOW87Dnu0v",2016-11-08 14:15:52
"tipu sultan had converted many hindus &amp; killed who were denied to do so,oppose his birth day anniversary celeberati… https://t.co/kYDRne1cBC",2016-11-08 14:15:53
Have y'all never seen a ballot? Y'all really think those 2 idiots are the only people on it? Like Congress just doesn't exist?? Sheezsh man🙄,2016-11-08 14:15:55
"Even if you don't vote for president, there's plenty of other things you need to vote for. Governor, congress, etc. MAKE YOUR VOICE HEARD!!!",2016-11-08 14:15:56
@INCIndia @JhaSanjay BJP has Policy Deficit ! But Congress has no policy at all ! Opportunists !Your party is a Scam Surplus one !,2016-11-08 14:15:56
Lol Trevor Noah is about as uninteresting as one can be https://t.co/DIaOBHJNp6,2016-11-08 14:15:56
#LowerEd https://t.co/b1iCJo3nwu,2016-11-08 14:15:57
"Album of the month goes to The Game by The Congress! #AlbumoftheMonth #GoodMusic 
Details: https://t.co/Qt9OjWOg3d https://t.co/Xp8qxvKDoR",2016-11-08 14:16:00
@_PrincessRoe Yes that is true it seems like the younger and more educated the mayor of DC is the more crooked they… https://t.co/L8v8LAst9h,2016-11-08 14:16:01
DEN OF THIEVES &amp; WHORES https://t.co/NElQnPFKpD,2016-11-08 14:16:04
@bethsmalley he wouldn't be able to get half the crazy shit he's going on about through congress anyway,2016-11-08 14:16:09
I hope Hillary nominates Obama for the Supreme Court. Any Republican left in Congress would have a collective brain aneurysm.,2016-11-08 14:16:11
https://t.co/YskSqINHsh RT https://t.co/Mv4B0bKLgw,2016-11-08 14:16:12
Endorsements - Mick Mulvaney for Congress https://t.co/kG6czMUQmp,2016-11-08 14:16:14
Congress would seek copies of all Shaheed Bhagat Singh files from Lahore: Channi https://t.co/OLr4yeu5yj,2016-11-08 14:16:19
Yeessss bc I don't think people get it https://t.co/0qm4oPpqUK,2016-11-08 14:16:29
"Broward friends, please support my friend Andrea McGee for United States Congress at the polls today!  She will... https://t.co/h8l6uloZx0",2016-11-08 14:16:30
#Music and Concerts - Library of Congress | Music |405275984 #Music https://t.co/FSEoz7svjk,2016-11-08 14:16:33
"If anyone besides trump gets in, the republicans still run most of congress so they keep denying and stopping things like they did to Obama",2016-11-08 14:16:33
